Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
299,University of Newcastle,AUSTRALIA,70.94,88.36,38.94,59.98,75.16,62.91,396.3
300,State University of New York (SUNY) Stony Brook,USA,70.85,88.12,39.56,56.28,76.47,64.89,396.17
301,Royal Melbourne Institute of Technology (RMIT),AUSTRALIA,72.74,86.92,38.24,59.65,75.21,63.12,395.89
302,University of Saskatchewan,CANADA,74.56,86.78,39.49,60.05,73.77,60.79,395.44
303,University of Basque Country,SPAIN,76.0,85.92,39.7,60.17,73.27,59.6,394.67
304,Polytechnic University of Milan,ITALY,75.56,84.93,39.88,60.98,73.31,59.92,394.58
305,Yeshiva University,USA,67.24,89.56,39.19,53.4,77.24,67.79,394.42
306,Jagiellonian University,POLAND,74.85,85.55,39.65,57.58,74.24,62.06,393.94
307,University of South Florida,USA,74.36,86.92,40.97,56.25,74.55,60.76,393.81
308,King Abdullah University of Science & Technology,SAUDI ARABIA,67.22,89.27,34.33,58.93,76.04,67.68,393.47
309,University of Massachusetts Amherst,USA,71.16,88.04,38.88,55.98,75.38,63.95,393.39
310,University of Milano-Bicocca,ITALY,71.65,86.82,37.79,57.54,74.52,64.5,392.82
311,Dalhousie University,CANADA,70.91,87.48,38.72,58.65,74.4,62.48,392.65
312,University of Kansas,USA,72.15,86.89,40.51,54.39,75.7,62.89,392.53
313,Northwest A&F University - China,CHINA MAINLAND,81.98,85.24,37.29,50.78,75.19,61.9,392.37
314,George Washington University,USA,73.33,86.67,40.39,55.4,74.71,61.72,392.24
315,Universidade Federal de Minas Gerais,BRAZIL,75.29,84.77,40.56,56.2,74.27,60.96,392.06
316,Queens University Belfast,NORTHERN IRELAND,68.97,86.41,38.27,61.34,74.23,62.64,391.86
317,Xidian University,CHINA MAINLAND,78.86,83.26,39.32,51.28,77.24,61.86,391.81
318,Ulm University,GERMANY (FED REP GER),67.79,87.36,37.5,57.31,75.68,66.13,391.77
319,Jiangnan University,CHINA MAINLAND,82.67,84.74,37.93,49.39,75.6,61.29,391.62
320,Carnegie Mellon University,USA,66.57,90.81,39.06,56.43,74.11,64.46,391.44
321,Iowa State University,USA,73.32,86.34,39.85,55.9,74.47,61.2,391.08
322,Universidade Federal do Rio Grande do Sul,BRAZIL,75.0,84.7,40.82,57.41,73.44,59.28,390.65
323,Virginia Commonwealth University,USA,69.88,87.88,39.77,53.62,75.42,63.39,389.95
324,University of Otago,NEW ZEALAND,69.42,85.63,38.52,60.72,73.43,61.14,388.87
325,Colorado State University,USA,74.46,86.88,39.07,54.85,73.12,60.06,388.44
326,Universite Catholique Louvain,BELGIUM,64.98,86.96,37.75,60.58,74.23,63.86,388.36
327,State University of New York (SUNY) Buffalo,USA,70.83,86.68,39.87,55.13,74.34,61.48,388.32
328,Beijing University of Chemical Technology,CHINA MAINLAND,72.68,88.74,35.49,45.7,77.41,67.27,387.29
329,East China University of Science & Technology,CHINA MAINLAND,77.62,86.3,36.9,47.12,75.79,63.05,386.78
330,Friedrich Schiller University of Jena,GERMANY (FED REP GER),69.09,85.66,37.71,56.98,74.03,63.14,386.62
331,University of Witwatersrand,SOUTH AFRICA,70.81,83.58,39.53,61.19,72.15,59.06,386.32
332,University of Sevilla,SPAIN,76.45,82.33,40.09,58.37,71.57,57.49,386.3
333,University of Rome Tor Vergata,ITALY,71.33,85.78,39.41,58.16,71.93,59.52,386.13
334,Linkoping University,SWEDEN,68.68,85.31,36.94,58.5,74.03,62.06,385.51
335,University of York - UK,ENGLAND,69.58,85.44,38.52,59.13,72.68,60.14,385.49
336,Southwest University - China,CHINA MAINLAND,78.86,83.89,37.24,48.33,75.07,61.59,384.98
337,Aalto University,FINLAND,68.83,83.88,37.1,60.54,72.9,61.36,384.62
338,Temple University,USA,67.09,86.65,38.71,53.75,74.67,63.69,384.55
339,Universidade Federal do Rio de Janeiro,BRAZIL,76.85,82.47,41.05,58.02,70.65,55.13,384.18
340,Aristotle University of Thessaloniki,GREECE,71.8,84.01,39.42,59.5,70.79,58.52,384.05
341,Nanchang University,CHINA MAINLAND,79.76,84.32,37.67,45.72,74.98,61.23,383.67
342,Technion Israel Institute of Technology,ISRAEL,71.0,84.43,38.02,57.5,72.54,60.08,383.56
343,La Trobe University,AUSTRALIA,69.7,85.34,37.71,56.74,73.11,60.91,383.51
344,Nanjing Tech University,CHINA MAINLAND,74.62,86.72,35.61,47.28,75.38,63.78,383.4
345,University of Liege,BELGIUM,66.57,84.55,36.46,60.53,72.68,62.52,383.32
346,Oregon State University,USA,71.93,86.16,38.1,54.06,72.73,60.31,383.29
347,China Medical University Taiwan,TAIWAN,81.27,81.0,36.94,56.04,70.6,57.07,382.91
348,Queens University - Canada,CANADA,69.79,84.54,38.77,58.3,71.82,59.51,382.75
349,Vrije Universiteit Brussel,BELGIUM,68.27,83.76,37.43,59.54,72.29,60.71,382.01
350,Washington State University,USA,70.54,84.78,37.97,53.79,73.45,61.15,381.68
351,Southwest Jiaotong University,CHINA MAINLAND,78.96,81.73,37.43,49.68,74.02,59.84,381.67
352,Lancaster University,ENGLAND,64.89,84.78,36.21,57.33,73.73,64.28,381.23
353,University of Ulsan,SOUTH KOREA,74.44,84.32,38.5,49.22,73.51,61.05,381.04
354,University of California Riverside,USA,68.13,85.67,37.64,54.17,72.89,61.89,380.38
355,Tufts University,USA,65.8,86.67,37.94,52.75,73.93,63.28,380.37
356,Chalmers University of Technology,SWEDEN,68.17,83.35,36.44,58.76,72.14,61.09,379.95
357,Northeastern University,USA,64.3,86.45,36.85,52.77,74.34,64.94,379.64
358,University of Kwazulu Natal,SOUTH AFRICA,66.76,83.76,37.41,57.61,71.92,61.97,379.42
359,University of Turku,FINLAND,70.55,82.75,36.97,59.3,71.28,58.53,379.38
360,Universidade de Coimbra,PORTUGAL,70.52,82.51,40.14,59.04,69.95,57.1,379.26
361,Heinrich Heine University Dusseldorf,GERMANY (FED REP GER),67.67,84.26,37.13,56.44,72.14,61.07,378.71
362,Nanjing University of Information Science & Technology,CHINA MAINLAND,76.6,81.93,35.58,52.1,72.37,60.01,378.59
363,Florida State University,USA,70.06,84.54,38.3,53.04,72.77,59.68,378.38
364,Universitat Politecnica de Catalunya,SPAIN,71.5,81.51,37.73,59.71,70.28,57.49,378.21
365,Nanjing Agricultural University,CHINA MAINLAND,75.67,83.06,36.03,49.05,73.18,60.4,377.39
366,Guangdong University of Technology,CHINA MAINLAND,77.11,82.69,35.07,46.65,73.76,62.09,377.37
367,Umea University,SWEDEN,65.67,83.61,35.82,57.12,72.98,61.82,377.02
368,Fuzhou University,CHINA MAINLAND,75.19,84.26,35.29,45.64,73.89,62.71,376.98
369,Universita degli Studi di Bari Aldo Moro,ITALY,69.75,83.51,37.71,54.45,70.9,60.42,376.75
370,Wayne State University,USA,68.26,83.29,39.34,53.31,72.2,60.0,376.4
371,University of Houston,USA,70.79,81.89,38.25,55.18,71.58,58.61,376.29
372,Universidad de Chile,CHILE,70.16,81.0,38.29,60.07,69.72,57.02,376.27
373,Stellenbosch University,SOUTH AFRICA,66.02,83.64,37.61,57.83,71.07,60.0,376.15
374,University of Tsukuba,JAPAN,73.8,81.94,39.11,53.12,71.0,57.11,376.08
375,Durham University,ENGLAND,66.55,83.22,37.4,58.2,71.25,59.37,375.98
376,University of Pavia,ITALY,68.71,83.54,38.15,56.45,70.18,58.88,375.91
377,Dartmouth College,USA,66.06,85.12,37.46,50.21,73.74,63.01,375.61
378,Huazhong Agricultural University,CHINA MAINLAND,74.71,82.75,35.28,50.1,72.29,60.44,375.57
379,Yangzhou University,CHINA MAINLAND,79.25,82.46,35.87,46.49,71.89,59.42,375.38
380,Eindhoven University of Technology,NETHERLANDS,67.29,82.65,36.49,57.75,71.15,59.87,375.2
381,University of Missouri Columbia,USA,71.07,83.0,39.29,53.46,71.07,57.2,375.09
382,Beijing University of Technology,CHINA MAINLAND,78.01,81.38,37.13,46.55,72.55,59.19,374.81
383,University of Tasmania,AUSTRALIA,67.28,83.76,36.81,57.39,70.44,58.63,374.31
384,University of New Mexico,USA,65.93,83.62,38.13,52.43,72.54,61.27,373.92
385,Guangzhou Medical University,CHINA MAINLAND,71.91,84.43,35.02,45.93,73.74,62.56,373.58
386,Tampere University,FINLAND,65.86,81.48,36.58,56.52,72.02,60.74,373.2
387,University of Aberdeen,SCOTLAND,62.13,83.87,35.55,56.56,71.9,63.18,373.19
388,Zhejiang University of Technology,CHINA MAINLAND,75.59,82.73,35.49,45.88,72.65,60.33,372.67
389,University of Buenos Aires,ARGENTINA,70.85,80.0,41.07,58.59,68.05,53.87,372.43
390,National Cheng Kung University,TAIWAN,75.64,80.1,37.81,51.99,70.58,56.18,372.29
391,Vita-Salute San Raffaele University,ITALY,60.72,84.35,36.04,55.34,71.52,64.13,372.1
392,Hohai University,CHINA MAINLAND,78.25,79.34,37.04,50.55,70.41,56.36,371.96
393,Georgetown University,USA,64.79,83.53,38.44,50.55,72.36,62.18,371.86
394,Keio University,JAPAN,72.08,82.43,39.22,50.26,70.54,57.3,371.83
395,Tokyo Institute of Technology,JAPAN,71.85,81.25,38.58,54.55,69.67,55.68,371.58
396,Technical University of Berlin,GERMANY (FED REP GER),67.9,82.24,36.48,56.19,69.96,58.82,371.58
397,University of Zagreb,CROATIA,71.16,79.74,40.16,58.59,67.37,54.44,371.46
398,Pontificia Universidad Catolica de Chile,CHILE,66.97,80.52,36.87,58.12,69.9,58.98,371.37
399,University of South Carolina Columbia,USA,68.94,82.15,37.5,52.76,71.41,58.54,371.29
400,University of Ljubljana,SLOVENIA,72.59,79.82,38.17,57.38,68.07,55.18,371.2
401,Jefferson University,USA,62.79,83.91,37.71,51.2,72.23,62.79,370.64
402,Western Sydney University,AUSTRALIA,62.71,83.37,35.36,54.99,71.88,62.23,370.52
403,Kyungpook National University,SOUTH KOREA,74.77,79.97,38.13,50.95,70.2,55.98,369.99
404,Wake Forest University,USA,64.03,83.55,37.44,48.52,73.29,63.16,369.98
405,Ben Gurion University,ISRAEL,71.62,79.79,37.87,56.61,68.96,54.82,369.67
406,Ocean University of China,CHINA MAINLAND,76.55,79.86,36.13,48.88,70.47,57.27,369.15
407,University of Nebraska Lincoln,USA,66.61,82.32,37.15,52.64,71.01,59.04,368.77
408,Universite Cote d'Azur,FRANCE,64.07,81.29,35.08,56.58,70.47,61.22,368.71
409,Louisiana State University,USA,69.06,81.47,37.55,53.56,69.99,57.06,368.7
410,Wenzhou Medical University,CHINA MAINLAND,73.41,81.43,35.96,44.75,73.09,60.04,368.68
411,University of California Santa Cruz,USA,61.14,84.7,34.1,51.71,71.99,64.87,368.5
412,University of Sussex,ENGLAND,60.08,83.84,35.46,54.64,71.96,62.29,368.27
413,Universidade de Aveiro,PORTUGAL,68.62,79.74,36.22,56.84,69.13,57.13,367.69
414,Beijing Jiaotong University,CHINA MAINLAND,72.52,78.81,37.52,48.93,71.81,58.01,367.6
415,Shandong University of Science & Technology,CHINA MAINLAND,70.85,82.39,34.63,42.64,73.7,62.94,367.16
416,Mahidol University,THAILAND,70.42,79.26,37.27,57.06,67.74,54.93,366.68
417,Hefei University of Technology,CHINA MAINLAND,75.29,79.91,35.96,45.57,71.65,58.29,366.67
418,Universiti Sains Malaysia,MALAYSIA,67.52,80.08,37.88,56.57,67.58,57.03,366.67
419,Universidade Federal de Sao Paulo (UNIFESP),BRAZIL,68.68,80.77,38.27,54.68,68.49,55.61,366.51
420,University of Surrey,ENGLAND,66.25,80.84,35.07,56.53,69.59,58.21,366.49
421,University of Oulu,FINLAND,65.98,79.93,35.21,56.83,69.86,58.59,366.39
422,University of Delaware,USA,67.47,82.11,36.38,50.97,70.63,58.79,366.35
423,University of Verona,ITALY,63.83,82.39,36.57,54.82,69.0,59.17,365.78
424,North China Electric Power University,CHINA MAINLAND,70.27,80.84,36.39,45.16,71.96,60.57,365.18
425,University of Twente,NETHERLANDS,65.98,80.36,35.54,56.73,69.19,57.21,365.02
426,Pusan National University,SOUTH KOREA,75.14,79.08,38.13,48.91,69.06,54.57,364.88
427,Universite de Rennes 1,FRANCE,67.64,80.32,36.12,56.22,67.88,56.56,364.73
428,University of Perugia,ITALY,64.34,81.67,36.31,54.37,69.08,58.96,364.72
429,Medical University of South Carolina,USA,60.58,83.2,36.45,48.44,72.64,62.92,364.22
430,Flinders University South Australia,AUSTRALIA,65.54,80.54,36.08,54.02,69.51,58.12,363.81
431,Universite Paris-Est-Creteil-Val-de-Marne (UPEC),FRANCE,62.13,81.24,35.54,54.47,69.98,60.4,363.76
432,Universitat Politecnica de Valencia,SPAIN,70.01,77.95,36.97,55.59,67.9,55.01,363.43
433,University of Bath,ENGLAND,64.65,81.26,34.89,55.22,69.15,57.88,363.04
434,Mansoura University,EGYPT,68.6,77.6,33.99,55.17,67.89,59.01,362.26
435,Ton Duc Thang University,VIETNAM,58.38,81.2,32.81,57.5,70.96,61.39,362.24
436,University of Catania,ITALY,64.58,81.55,37.11,53.19,68.18,57.57,362.17
437,University of East Anglia,ENGLAND,58.43,82.75,34.58,53.48,70.76,61.93,361.94
438,Universiti Teknologi Malaysia,MALAYSIA,62.95,80.04,37.05,57.62,67.2,56.97,361.83
439,Rice University,USA,61.05,82.85,34.79,50.73,70.43,61.75,361.59
440,University College Cork,IRELAND,60.84,81.01,35.49,55.06,69.06,60.1,361.56
441,University of Palermo,ITALY,67.06,80.46,36.62,53.14,67.65,56.46,361.39
442,Swinburne University of Technology,AUSTRALIA,62.86,80.49,33.47,54.07,69.7,60.66,361.24
443,University of Central Florida,USA,65.25,80.71,37.57,52.31,68.86,56.53,361.24
444,Universiti Kebangsaan Malaysia,MALAYSIA,69.08,78.81,38.11,54.46,66.0,54.48,360.95
445,Simon Fraser University,CANADA,64.21,79.92,36.07,55.74,68.5,56.43,360.87
446,Donghua University,CHINA MAINLAND,69.69,80.39,33.56,45.14,71.17,60.67,360.61
447,Universidad Politecnica de Madrid,SPAIN,69.4,77.27,36.56,54.85,67.54,54.75,360.37
448,Justus Liebig University Giessen,GERMANY (FED REP GER),65.35,79.61,35.66,54.56,68.19,56.91,360.29
449,Duy Tan University,VIETNAM,59.29,80.03,29.26,52.66,70.85,67.51,359.61
450,Universiti Putra Malaysia,MALAYSIA,68.09,79.23,37.07,55.83,65.84,53.47,359.53
451,Polytechnic University of Turin,ITALY,67.57,77.48,36.71,55.14,67.23,55.08,359.2
452,Drexel University,USA,59.42,82.38,35.73,48.69,70.8,61.83,358.84
453,Tianjin Medical University,CHINA MAINLAND,71.71,79.65,35.54,44.26,70.12,57.38,358.66
454,Swedish University of Agricultural Sciences,SWEDEN,66.9,79.42,33.3,56.64,66.39,55.84,358.5
455,University of Macau,MACAU,67.28,80.32,33.9,48.02,69.69,58.99,358.19
456,University of Guelph,CANADA,67.92,78.37,35.95,54.87,66.66,54.26,358.04
457,Beijing University of Posts & Telecommunications,CHINA MAINLAND,65.4,77.64,37.48,47.41,71.59,58.49,358.01
458,Hiroshima University,JAPAN,71.49,77.4,37.48,51.15,66.99,53.29,357.79
459,University of Pretoria,SOUTH AFRICA,66.22,77.43,37.52,57.51,66.06,52.7,357.44
460,Nanjing Forestry University,CHINA MAINLAND,76.32,76.8,33.24,45.62,68.09,56.81,356.88
461,Pompeu Fabra University,SPAIN,59.29,79.92,33.38,53.74,69.26,60.86,356.45
462,Universita di Modena e Reggio Emilia,ITALY,64.26,79.26,35.44,52.41,67.37,57.46,356.19
463,China Medical University,CHINA MAINLAND,72.86,78.54,36.09,42.44,69.73,55.93,355.58
464,University of Strathclyde,SCOTLAND,64.29,77.35,35.19,55.15,67.44,55.98,355.41
465,South China Agricultural University,CHINA MAINLAND,70.72,79.02,33.68,44.89,69.07,57.84,355.23
466,University of Zaragoza,SPAIN,67.86,77.09,36.25,53.89,66.42,53.69,355.19
467,University of South Australia,AUSTRALIA,60.25,80.33,34.62,53.55,68.49,57.87,355.1
468,University of Regensburg,GERMANY (FED REP GER),62.0,79.74,34.72,52.19,68.0,58.26,354.9
469,Pohang University of Science & Technology (POSTECH),SOUTH KOREA,64.6,80.2,33.29,47.54,69.64,59.52,354.8
470,UiT The Arctic University of Tromso,NORWAY,62.07,78.43,33.37,54.42,67.52,58.21,354.01
471,Tarbiat Modares University,IRAN,67.79,78.7,35.48,47.97,68.13,55.79,353.86
472,University of Victoria,CANADA,61.24,79.26,34.84,54.22,67.31,56.82,353.69
473,Chulalongkorn University,THAILAND,69.77,75.35,36.51,54.65,64.99,52.29,353.57
474,Guangxi University,CHINA MAINLAND,76.51,75.79,33.34,43.87,67.92,56.03,353.46
475,University of Warsaw,POLAND,66.21,76.48,36.62,53.88,66.16,54.07,353.43
476,Universita della Campania Vanvitelli,ITALY,63.05,80.3,35.95,49.78,66.97,57.21,353.27
477,Shahid Beheshti University Medical Sciences,IRAN,62.28,81.44,38.39,49.55,66.73,54.87,353.27
478,Texas Tech University,USA,64.87,78.85,37.66,50.58,66.81,54.37,353.14
479,Institut Agro,FRANCE,65.51,78.4,33.37,53.67,66.31,55.75,353.01
480,Tulane University,USA,62.2,78.79,35.75,50.09,68.13,57.94,352.91
481,Ain Shams University,EGYPT,65.8,76.38,35.75,53.18,65.96,55.72,352.78
482,Medical University of Graz,AUSTRIA,54.94,79.73,32.68,54.02,68.71,62.45,352.54
483,Chonnam National University,SOUTH KOREA,69.32,77.72,36.22,46.84,67.63,54.76,352.5
484,University of Tartu,ESTONIA,57.26,79.27,31.98,53.17,68.47,62.23,352.38
485,Ningbo University,CHINA MAINLAND,74.42,76.27,34.24,43.08,68.57,55.8,352.38
486,University of Eastern Finland,FINLAND,62.93,77.82,33.89,54.17,67.31,56.07,352.19
487,Chang Gung University,TAIWAN,71.82,76.53,36.0,47.73,67.09,53.01,352.18
488,Nanjing Normal University,CHINA MAINLAND,70.14,77.56,33.58,45.35,68.24,56.95,351.82
489,University of Notre Dame,USA,62.6,78.87,36.14,50.3,67.57,56.24,351.71
490,University of Hannover,GERMANY (FED REP GER),64.7,76.34,34.89,52.35,66.84,56.36,351.48
491,Universidade Federal de Santa Catarina (UFSC),BRAZIL,63.74,76.65,36.36,51.23,67.22,56.2,351.4
492,National University of Defense Technology - China,CHINA MAINLAND,70.85,76.53,38.3,42.84,68.74,53.65,350.91
493,Indian Institute of Science (IISC) - Bangalore,INDIA,68.12,77.04,36.36,49.19,66.47,53.6,350.78
494,Guangzhou University,CHINA MAINLAND,69.05,76.49,32.14,45.38,68.73,58.71,350.5
495,Martin Luther University Halle Wittenberg,GERMANY (FED REP GER),59.2,79.01,33.43,51.06,67.97,59.7,350.37
496,Qatar University,QATAR,64.47,76.16,33.03,56.61,65.0,55.09,350.37
497,South China Normal University,CHINA MAINLAND,72.65,75.72,33.41,44.91,67.46,55.33,349.48
498,Sejong University,SOUTH KOREA,65.66,77.47,31.55,48.69,67.61,58.28,349.25
499,Swansea University,WALES,58.82,78.59,32.83,52.71,67.48,58.73,349.15
500,Rush University,USA,59.12,80.11,35.21,45.39,69.31,59.97,349.11
501,Technische Universitat Wien,AUSTRIA,62.07,76.35,35.7,56.72,64.61,53.49,348.93
502,University of Salerno,ITALY,59.48,78.22,34.41,50.53,67.35,58.71,348.71
503,Universidade Nova de Lisboa,PORTUGAL,62.53,76.92,35.56,54.45,65.36,53.81,348.63
504,University of Ferrara,ITALY,60.71,78.31,34.21,52.79,66.14,56.35,348.5
505,York University - Canada,CANADA,62.77,76.27,35.64,52.44,66.3,54.85,348.28
506,West Virginia University,USA,61.3,79.14,35.69,47.38,67.74,57.01,348.26
507,Indian Institute of Technology (IIT) - Kharagpur,INDIA,67.41,77.23,35.88,45.63,67.28,54.51,347.94
508,University of Reading,ENGLAND,59.07,78.9,33.43,53.15,66.41,56.71,347.68
509,University of Parma,ITALY,61.69,77.9,34.86,51.1,65.98,56.15,347.68
510,University of St Andrews,SCOTLAND,57.79,78.07,34.31,54.19,66.55,56.72,347.63
511,Harbin Engineering University,CHINA MAINLAND,69.2,75.2,35.04,43.66,68.75,55.49,347.34
512,Indiana University-Purdue University Indianapolis,USA,59.57,78.43,35.56,47.56,68.33,57.74,347.2
513,King Fahd University of Petroleum & Minerals,SAUDI ARABIA,62.67,77.27,31.88,51.79,66.34,57.23,347.19
514,University of Louisville,USA,58.87,78.58,35.96,47.9,67.89,57.51,346.71
515,University of Potsdam,GERMANY (FED REP GER),63.92,76.66,33.18,53.27,64.86,54.6,346.5
516,University of Trento,ITALY,61.18,76.2,34.42,53.71,65.44,55.47,346.42
517,Hacettepe University,TURKEY,63.47,76.03,37.16,48.09,66.62,55.04,346.42
518,Philipps University Marburg,GERMANY (FED REP GER),58.85,78.16,33.21,51.29,67.0,57.85,346.37
519,Northwest University Xi'an,CHINA MAINLAND,70.11,76.25,33.7,44.55,66.75,54.88,346.25
520,Universidade do Minho,PORTUGAL,61.64,76.22,35.53,54.3,64.77,53.46,345.92
521,University of Santiago De Compostela,SPAIN,64.34,75.48,35.12,53.17,64.37,52.84,345.32
522,Taipei Medical University,TAIWAN,66.61,75.26,33.77,46.59,67.23,55.71,345.17
523,Amirkabir University of Technology,IRAN,64.24,76.47,34.51,46.86,67.73,55.31,345.11
524,James Cook University,AUSTRALIA,57.51,78.96,32.77,52.38,66.41,57.03,345.06
525,Masaryk University Brno,CZECH REPUBLIC,63.99,74.81,35.48,54.13,63.98,52.32,344.71
526,Institut National Polytechnique de Grenoble,FRANCE,61.47,75.33,34.5,53.58,64.8,54.07,343.74
527,Henan University,CHINA MAINLAND,67.06,77.14,32.11,41.91,67.8,57.64,343.65
528,Indian Institute of Technology (IIT) - Delhi,INDIA,67.78,75.8,35.58,45.28,65.93,53.27,343.63
529,Auburn University,USA,64.6,75.93,35.68,48.93,65.08,53.36,343.58
530,Saint Petersburg State University,RUSSIA,65.05,73.62,39.5,55.22,62.08,48.02,343.48
531,University of Mississippi,USA,58.32,77.75,35.06,46.56,67.48,58.02,343.17
532,Technical University of Darmstadt,GERMANY (FED REP GER),62.28,75.13,34.75,53.41,64.3,53.09,342.96
533,Florida International University,USA,62.18,76.2,35.49,49.72,65.06,53.75,342.41
534,Chung Ang University,SOUTH KOREA,69.06,74.63,35.15,45.2,66.11,52.24,342.39
535,University of Brescia,ITALY,57.89,77.43,32.9,49.62,65.94,58.22,342.0
536,University of Texas Health San Antonio,USA,53.58,79.3,33.71,46.78,68.0,60.54,341.91
