Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
851,Charles Sturt University,Australia,40.58,47.77,21.01,43.19,45.37,36.13,234.05
852,Ihsan Dogramaci Bilkent University,Turkey,39.3,53.45,20.74,44.52,38.69,36.91,233.6
853,Zhejiang Sci-Tech University,China,49.13,52.85,20.52,43.49,35.47,31.85,233.32
854,Universidade da Coruna,Spain,45.76,50.89,23.71,42.21,32.29,38.15,233.0
855,Southern Methodist University,United States of America,35.07,49.28,20.76,49.89,45.16,32.23,232.4
856,University of Louisiana Lafayette,United States of America,34.84,56.98,20.49,44.5,40.82,34.77,232.4
857,University of Veterinary Medicine Vienna,Austria,42.42,51.29,19.47,42.01,34.51,42.52,232.23
858,Universite de Franche-Comte,France,30.07,55.74,21.65,46.23,38.63,39.85,232.17
859,Ehime University,Japan,45.99,52.84,22.59,41.77,32.41,36.49,232.08
860,University of Wuppertal,Germany,32.98,49.72,19.17,49.52,45.62,34.99,232.0
861,Texas A&M University Qatar,Qatar,34.61,47.45,18.24,47.98,43.0,40.28,231.56
862,Capital Normal University,China,48.0,50.32,21.34,43.43,33.71,34.72,231.51
863,Vellore Institute of Technology,India,53.19,49.4,26.44,40.59,30.14,31.14,230.9
864,National Taipei University of Technology,Taiwan,46.4,52.15,22.68,44.51,34.41,30.55,230.71
865,University of California Merced,United States of America,38.91,52.37,19.54,46.3,40.62,32.95,230.69
866,University of Maribor,Slovenia,39.25,50.74,21.95,43.74,36.02,38.41,230.11
867,Henan Normal University,China,49.54,53.85,20.63,44.18,34.8,27.04,230.04
868,Yildiz Technical University,Turkey,42.16,47.0,23.46,47.22,40.23,29.56,229.63
869,Southern University of Science & Technology,China,54.75,50.35,16.76,39.15,33.91,34.43,229.35
870,University of the Andes Colombia,Colombia,39.01,43.68,20.68,46.0,41.31,38.67,229.35
871,Universidad Rey Juan Carlos,Spain,43.98,50.93,20.79,41.99,34.0,37.34,229.03
872,New Jersey Institute of Technology,United States of America,41.63,50.34,20.41,43.81,36.21,36.61,229.02
873,Tokushima University,Japan,46.84,52.52,24.17,40.95,31.15,33.38,229.01
874,Universidade Federal de Pelotas,Brazil,46.17,51.35,22.44,41.36,33.5,34.17,229.0
875,Aligarh Muslim University,India,40.54,52.22,20.8,42.9,36.72,35.78,228.97
876,University of Silesia,Poland,44.86,50.3,22.05,42.16,31.67,37.58,228.63
877,Universidad Miguel Hernandez de Elche,Spain,42.42,51.68,21.47,42.0,34.17,36.75,228.49
878,Universidade Federal da Bahia,Brazil,46.99,50.41,23.56,39.96,30.35,37.16,228.43
879,Maynooth University,Ireland,24.05,56.46,16.41,44.59,54.41,32.45,228.37
880,University of Novi Sad,Serbia,47.71,47.32,26.01,40.14,28.49,38.65,228.32
881,Pukyong National University,South Korea,47.21,49.64,22.13,42.05,30.94,36.07,228.04
882,Universidade Federal de Goias,Brazil,50.58,49.11,23.41,40.19,29.6,34.84,227.74
883,East Carolina University,United States of America,41.54,52.45,24.15,43.07,33.57,32.8,227.58
884,University of Calcutta,India,48.24,51.35,23.43,41.9,31.18,31.36,227.46
885,University of the Western Cape,South Africa,37.95,52.1,19.23,42.06,36.53,39.43,227.3
886,Hangzhou Dianzi University,China,47.82,48.97,22.19,44.26,34.34,29.6,227.18
887,Addis Ababa University,Ethiopia,39.25,53.28,17.58,40.12,37.07,39.64,226.94
888,Sichuan Agricultural University,China,50.39,49.81,22.58,41.98,31.67,30.19,226.61
889,Gifu University,Japan,44.9,51.95,23.43,41.35,31.36,33.5,226.49
890,University of Texas El Paso,United States of America,41.85,50.2,20.83,42.44,35.26,35.7,226.27
891,Tokai University,Japan,43.81,52.24,23.4,40.72,32.22,33.78,226.17
892,Kagoshima University,Japan,46.44,51.34,23.03,40.29,30.5,34.37,225.96
893,Assiut University,Egypt,44.22,47.52,22.25,39.33,29.17,43.46,225.95
894,Illinois Institute of Technology,United States of America,39.88,51.13,21.51,42.67,35.21,35.25,225.65
895,Rochester Institute of Technology,United States of America,36.42,50.65,20.99,44.44,41.86,31.26,225.62
896,Singapore University of Technology & Design,Singapore,33.29,50.58,17.14,45.53,41.89,36.83,225.26
897,Dublin City University,Ireland,37.59,49.79,21.67,42.23,34.04,39.72,225.02
898,University of Regina,Canada,38.31,45.73,18.56,45.13,41.43,35.67,224.83
899,University of Canberra,Australia,36.79,53.37,19.5,43.23,38.65,32.88,224.43
900,Edith Cowan University,Australia,42.47,49.47,19.41,41.52,34.26,37.17,224.29
901,University of Maine,United States of America,42.03,50.94,20.17,42.21,34.17,34.66,224.18
902,"University of Chemistry & Technology, Prague",Czech Republic,43.48,50.8,20.19,40.84,32.38,36.37,224.07
903,Khon Kaen University,Thailand,44.1,49.54,22.39,39.52,30.15,38.29,223.99
904,Universidad de Antioquia,Colombia,41.27,48.77,20.77,39.37,33.08,40.54,223.81
905,Birkbeck University London,United Kingdom,39.4,49.34,19.94,43.05,36.51,35.49,223.72
906,Osaka Prefecture University,Japan,44.34,51.4,22.35,42.41,32.77,30.22,223.49
907,University of New England,Australia,42.81,48.47,20.95,42.4,31.91,36.93,223.47
908,Australian Catholic University,Australia,46.14,46.83,22.09,40.17,30.36,37.6,223.19
909,Aberystwyth University,United Kingdom,35.64,50.49,18.98,43.29,36.96,37.78,223.14
910,University of Toyama,Japan,42.64,51.24,22.52,40.63,30.85,35.25,223.13
911,Qingdao University of Science & Technology,China,45.57,52.85,20.1,43.99,37.36,23.24,223.1
912,Yunnan University,China,45.76,49.49,21.79,41.47,31.83,32.69,223.03
913,Yamagata University,Japan,41.41,52.29,21.44,41.52,33.56,32.75,222.97
914,National Taiwan Normal University,Taiwan,43.61,49.77,21.91,41.94,30.65,34.62,222.49
915,University of Texas Rio Grande Valley,United States of America,35.07,49.68,18.51,42.95,43.87,32.4,222.49
916,Universidad de Cadiz,Spain,42.47,48.76,21.07,41.22,32.48,36.41,222.41
917,Ural Federal University,Russia,49.97,43.78,26.73,38.21,25.48,38.24,222.4
918,Portland State University,United States of America,43.23,48.21,22.74,43.42,32.73,32.05,222.38
919,Abo Akademi University,Finland,39.45,49.26,19.46,40.98,32.76,40.45,222.35
920,State University of New York (SUNY) Binghamton,United States of America,39.97,49.62,22.23,42.66,34.35,33.41,222.24
921,Wroclaw Medical University,Poland,38.31,53.59,22.63,39.82,34.39,33.49,222.22
922,University of Windsor,Canada,40.44,48.15,20.89,42.24,33.62,36.78,222.12
923,Medical University Lodz,Poland,39.64,53.11,23.02,39.55,33.3,33.41,222.03
924,Peter the Great St.Petersburg Polytechnic University,Russia,35.42,41.34,24.27,46.92,38.94,34.97,221.86
925,University of New Brunswick,Canada,41.09,48.22,20.88,40.68,31.11,39.36,221.34
926,Teikyo University,Japan,37.85,57.2,19.48,41.54,38.72,26.15,220.95
927,National University of Science & Technology (MISIS),Russia,46.29,46.0,19.88,38.88,29.81,39.99,220.84
928,Anna University Chennai,India,42.81,50.02,25.19,41.51,30.6,30.54,220.67
929,Northern Illinois University,United States of America,33.41,46.63,20.35,47.11,42.6,30.5,220.59
930,University of Thessaly,Greece,37.8,49.6,21.51,41.26,33.53,36.83,220.52
931,Kitasato University,Japan,46.06,51.75,23.44,39.63,29.93,29.71,220.51
932,Dalian Medical University,China,47.93,51.66,21.41,39.5,31.12,28.58,220.19
933,University of South Bohemia Ceske Budejovice,Czech Republic,38.76,49.36,19.04,40.57,32.88,39.56,220.17
934,Medical University Gdansk,Poland,37.01,53.28,21.46,39.97,35.43,32.87,220.01
935,University of Punjab,Pakistan,42.55,49.56,21.11,38.97,32.1,35.7,220.0
936,Benemerita Universidad Autonoma de Puebla,Mexico,33.29,44.1,19.09,47.88,43.87,31.48,219.71
937,Hunan Normal University,China,46.29,49.49,19.01,41.84,33.46,28.36,218.45
938,Universite de Rouen Normandie,France,28.48,53.54,20.17,42.95,36.24,36.86,218.24
939,Fujian Agriculture & Forestry University,China,49.5,47.24,18.55,38.5,30.02,34.16,217.97
940,Universidad de Jaen,Spain,37.54,48.06,19.23,42.86,35.98,34.13,217.8
941,University of Pecs,Hungary,36.9,50.24,20.56,38.97,34.03,36.9,217.6
942,Kasetsart University,Thailand,42.81,46.52,21.42,37.91,28.49,40.37,217.52
943,Institut National des Sciences Appliquees de Toulouse,France,35.25,51.56,17.4,41.12,35.51,36.66,217.5
944,Technische Universitat Chemnitz,Germany,35.7,49.46,19.91,41.78,35.88,34.72,217.45
945,Changzhou University,China,44.78,52.17,19.39,41.87,33.73,25.39,217.33
946,Marmara University,Turkey,40.72,45.66,25.23,41.72,33.24,30.65,217.23
947,Tianjin Polytechnic University,China,46.7,49.58,21.3,40.58,31.39,27.67,217.21
948,Erciyes University,Turkey,38.21,50.61,24.01,42.03,33.35,29.0,217.19
949,United Arab Emirates University,United Arab Emirates,35.36,49.08,18.97,39.42,35.07,39.12,217.02
950,University of Denver,United States of America,37.69,50.05,19.85,43.09,38.09,28.2,216.98
951,Soonchunhyang University,South Korea,45.14,52.68,23.5,38.31,31.06,26.15,216.84
952,University of Memphis,United States of America,41.14,47.81,22.08,41.61,31.6,32.55,216.79
953,University of Maine Orono,United States of America,40.4,49.39,19.36,40.77,33.17,33.58,216.67
954,Prince of Songkla University,Thailand,44.58,48.02,20.88,37.49,28.87,36.73,216.56
955,Shanghai Normal University,China,42.12,50.07,18.65,40.84,34.29,30.55,216.52
956,Jiangsu Normal University,China,44.14,49.46,17.85,41.1,33.87,29.95,216.37
957,Tokyo Women's Medical University,Japan,39.45,53.85,23.3,39.52,33.0,27.04,216.15
958,Paracelsus Private Medical University,Austria,36.96,49.87,19.52,37.19,33.14,39.44,216.11
959,Universite de Caen Normandie,France,26.04,52.25,19.2,44.03,37.18,37.34,216.03
960,K. N. Toosi University of Technology,Iran,44.94,48.45,21.93,41.14,30.2,29.12,215.78
961,Shenyang Pharmaceutical University,China,46.7,50.6,18.72,40.86,32.72,25.85,215.46
962,Dokuz Eylul University,Turkey,44.78,47.14,24.98,39.26,28.27,30.69,215.11
963,Gunma University,Japan,41.59,50.73,22.71,39.59,30.98,29.46,215.05
964,Sogang University,South Korea,40.07,48.97,20.56,42.23,31.79,31.39,215.01
965,Universite de Picardie Jules Verne (UPJV),France,36.52,49.87,18.62,39.89,34.9,35.14,214.93
966,University of Basilicata,Italy,32.41,47.24,17.94,44.53,38.92,33.75,214.79
967,Jichi Medical University,Japan,38.26,55.0,21.42,40.19,35.07,24.79,214.72
968,Jordan University of Science & Technology,Jordan,34.37,52.0,16.83,38.76,39.05,33.6,214.62
969,Shantou University,China,41.81,49.87,18.85,39.73,32.95,31.19,214.41
970,Tomsk Polytechnic University,Russia,46.88,41.07,28.11,35.45,26.37,36.28,214.16
971,Zagazig University,Egypt,45.49,45.18,20.86,36.39,26.57,39.58,214.06
972,University of Urbino,Italy,27.25,50.67,14.6,43.5,44.4,33.39,213.82
973,Universitat de Lleida,Spain,37.59,48.0,18.19,41.34,34.31,34.37,213.8
974,Lappeenranta University of Technology,Finland,33.29,40.77,18.37,45.5,41.97,33.66,213.56
975,Universidad Tecnica Federico Santa Maria,Chile,32.47,41.55,17.28,45.46,41.03,35.62,213.41
976,Universidade do Algarve,Portugal,39.59,45.41,18.47,39.6,30.7,39.59,213.36
977,University of Camerino,Italy,33.1,48.1,15.9,41.3,40.28,34.56,213.24
978,Northern Arizona University,United States of America,35.92,49.72,17.95,41.46,37.89,29.68,212.64
979,University of Gdansk,Poland,41.99,46.32,20.19,38.69,29.09,36.16,212.44
980,PGIMER Chandigarh,India,37.69,53.29,24.11,38.6,33.59,25.13,212.41
981,Fujian Medical University,China,47.57,48.62,21.6,37.98,29.87,26.61,212.26
982,Miami University,United States of America,40.44,46.98,21.74,40.28,31.59,30.97,212.01
983,Manchester Metropolitan University,United Kingdom,41.68,44.84,20.35,38.96,30.58,35.47,211.88
984,Guangxi Medical University,China,44.22,49.73,20.65,38.95,31.52,26.59,211.66
985,Universidad Andres Bello,Chile,39.74,47.46,17.41,37.16,31.25,38.63,211.65
986,University of Agriculture Faisalabad,Pakistan,45.57,43.8,21.45,36.1,27.06,37.52,211.51
987,Creighton University,United States of America,26.61,52.47,18.78,41.9,42.65,29.06,211.46
988,University of Sofia,Bulgaria,31.3,39.91,19.59,44.95,40.17,35.42,211.34
989,Howard University,United States of America,30.42,51.85,18.87,40.46,39.67,30.03,211.29
990,University of Hyderabad,India,40.12,49.77,20.36,40.3,31.75,28.97,211.26
991,Suez Canal University,Egypt,32.22,44.29,16.73,41.12,40.13,36.68,211.17
992,Asia University Taiwan,Taiwan,43.53,47.24,20.7,38.5,28.87,32.01,210.84
993,Ritsumeikan University,Japan,36.96,42.71,21.86,43.49,37.96,27.6,210.57
994,Lodz University of Technology,Poland,44.58,45.48,22.54,37.23,27.41,33.3,210.55
995,Hubei University,China,44.3,47.72,17.18,39.35,32.48,29.35,210.38
996,Mashhad University Medical Science,Iran,37.74,50.88,20.71,38.74,33.69,28.43,210.19
997,University of Pune,India,38.61,49.81,18.74,39.85,35.52,27.5,210.04
998,Yamaguchi University,Japan,41.5,48.03,21.93,38.02,28.66,31.59,209.72
999,Northeast Forestry University - China,China,45.33,47.27,19.56,38.68,29.67,28.87,209.38
1000,University of Lodz,Poland,40.72,46.49,20.91,37.89,29.06,34.16,209.24
1001,Shandong Agricultural University,China,43.98,48.38,18.99,41.26,32.11,24.43,209.15
1002,Universite de Monastir,Tunisia,45.18,42.22,20.84,34.34,25.27,41.19,209.03
1003,Universitat Kassel,Germany,37.22,46.12,19.67,38.91,31.67,35.38,208.97
1004,University of the Free State,South Africa,40.54,44.19,20.42,37.88,28.66,37.18,208.87
1005,Babol Noshirvani University of Technology,Iran,35.81,51.61,14.89,43.16,40.29,23.07,208.83
1006,University of Massachusetts Lowell,United States of America,38.26,45.58,19.71,39.74,35.7,29.75,208.73
1007,Gdansk University of Technology,Poland,43.11,44.92,22.46,37.49,28.43,32.3,208.71
1008,Universidade Federal de Juiz de Fora,Brazil,36.96,39.58,19.93,44.43,40.62,27.14,208.67
1009,Nanjing Forestry University,China,47.35,44.45,19.4,36.13,26.58,34.26,208.17
1010,Magna Graecia University of Catanzaro,Italy,33.29,50.88,18.69,38.77,35.08,31.45,208.16
1011,Bharathiar University,India,39.97,45.91,17.0,39.09,33.62,32.39,207.98
1012,Hebei Medical University,China,46.95,48.17,21.16,37.6,29.24,24.82,207.94
1013,Florida Atlantic University,United States of America,41.54,44.65,21.69,38.19,28.78,32.9,207.76
1014,University of Seoul,South Korea,34.37,41.39,17.88,46.13,40.92,26.92,207.6
1015,Universidade Federal da Paraiba,Brazil,43.61,44.95,21.79,37.21,27.02,32.9,207.49
1016,Ataturk University,Turkey,39.74,47.73,23.64,39.04,29.94,27.24,207.32
1017,Fujian Normal University,China,41.32,46.52,19.25,39.13,30.75,30.24,207.22
1018,Hunter College (CUNY),United States of America,33.17,47.51,20.05,41.67,34.37,30.09,206.86
1019,Brno University of Technology,Czech Republic,38.81,42.98,26.37,36.78,27.51,34.25,206.7
1020,Silesian University of Technology,Poland,41.36,45.15,25.65,38.35,27.95,27.97,206.43
1021,Rhodes University,South Africa,37.64,45.76,18.13,37.75,30.39,36.5,206.17
1022,University of Paderborn,Germany,34.84,45.76,19.85,38.89,32.12,34.48,205.96
1023,Shandong Normal University,China,46.99,46.75,18.64,38.95,30.9,23.72,205.95
1024,Parthenope University Naples,Italy,32.98,39.56,17.43,45.51,43.46,26.94,205.89
1025,Qilu University of Technology,China,44.74,46.04,21.51,37.96,29.49,25.93,205.68
1026,University of Central Lancashire,United Kingdom,33.66,47.05,18.65,38.27,33.13,34.7,205.46
1027,Mohammed V University,Morocco,31.7,36.36,21.53,43.86,38.96,33.03,205.45
1028,Universite de Reims Champagne-Ardenne,France,34.08,45.72,18.04,39.12,35.17,33.28,205.42
1029,National University of Sciences & Technology - Pakistan,Pakistan,38.51,42.44,21.77,37.52,29.24,35.69,205.17
1030,Universidad Pablo de Olavide,Spain,33.23,47.16,17.66,39.51,33.38,34.07,205.01
1031,Medical University Silesia,Poland,36.47,48.38,21.9,36.26,33.38,28.63,205.01
1032,Loma Linda University,United States of America,36.85,47.66,21.39,37.25,31.39,30.38,204.91
1033,Jiangxi Normal University,China,39.45,49.45,18.79,40.23,33.89,22.94,204.74
1034,Universite de Haute-Alsace (UHA),France,26.61,41.84,15.61,45.99,44.52,30.17,204.74
1035,Qufu Normal University,China,45.68,46.42,16.48,39.31,32.6,24.22,204.71
1036,Universidade Federal do Para,Brazil,42.77,44.6,20.68,36.0,26.28,34.34,204.67
1037,Universidade Federal de Mato Grosso do Sul,Brazil,43.77,44.2,22.28,35.99,26.64,31.59,204.48
1038,Northwest Normal University - China,China,40.49,49.53,18.44,41.45,34.69,19.86,204.47
1039,Jeju National University,South Korea,38.15,47.36,19.83,38.49,30.94,29.46,204.23
1040,American University,United States of America,30.0,44.43,18.18,42.04,45.56,23.94,204.14
1041,University of Augsburg,Germany,34.78,45.35,17.03,38.84,33.18,34.94,204.13
1042,Toho University,Japan,40.4,48.78,21.14,35.92,29.32,28.49,204.05
1043,Indian Institute of Technology (Indian School of Mines) Dhanbad,India,47.82,44.58,20.43,38.05,29.85,23.2,203.92
1044,Hofstra University,United States of America,21.48,54.11,19.34,41.79,41.26,25.93,203.92
1045,Czech University of Life Sciences Prague,Czech Republic,42.51,43.0,21.82,34.84,25.41,36.05,203.63
1046,Shandong University of Science & Technology,China,49.44,43.19,19.97,37.17,28.61,25.1,203.49
1047,Cukurova University,Turkey,32.09,38.44,22.47,44.17,40.75,25.5,203.42
1048,Universidade Estadual de Maringa,Brazil,43.98,44.03,21.76,36.56,26.23,30.84,203.41
1049,Poznan University of Medical Sciences,Poland,40.49,46.27,21.77,35.79,28.98,29.97,203.28
1050,Sultan Qaboos University,Oman,35.59,43.59,19.3,36.17,28.42,39.98,203.04
1051,ShanghaiTech University,China,43.94,45.97,13.3,36.04,34.88,28.43,202.56
1052,Northeast Agricultural University - China,China,46.17,46.09,18.66,38.15,29.01,23.94,202.02
1053,Brock University,Canada,34.14,45.39,18.83,38.6,30.51,34.56,202.02
1054,Jacobs University,Germany,27.33,49.48,14.71,38.71,37.51,34.12,201.85
1055,Universidad Autonoma de San Luis Potosi,Mexico,33.17,34.8,18.49,44.2,40.52,30.57,201.75
1056,New York Medical College,United States of America,29.65,49.97,20.57,37.33,34.65,29.48,201.64
1057,Hebei University of Technology,China,45.02,45.03,20.25,37.37,28.83,25.08,201.58
1058,Wuhan University of Science & Technology,China,45.83,43.79,21.56,36.0,28.24,26.12,201.55
1059,Chosun University,South Korea,41.04,45.2,21.24,37.96,26.92,28.78,201.16
1060,Tianjin University Science & Technology,China,43.15,44.85,19.16,37.56,28.99,27.43,201.15
1061,Huaqiao University,China,41.94,46.0,17.76,38.77,31.93,24.7,201.09
1062,Carol Davila University of Medicine & Pharmacy,Romania,33.29,47.55,23.2,33.46,33.98,29.52,200.99
