Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
135,University of Ottawa,CANADA,86.89,97.43,44.92,84.48,70.26,67.3,451.28
136,National Taiwan University,TAIWAN,93.38,96.61,45.59,83.78,67.71,64.16,451.22
137,King Saud University,SAUDI ARABIA,96.78,92.97,42.64,81.27,65.62,71.51,450.79
138,University of Hamburg,GERMANY (FED REP GER),88.69,96.45,44.77,83.11,68.45,68.49,449.97
139,University of California Irvine,USA,87.18,98.33,44.51,84.45,70.95,63.37,448.8
140,Suzhou University,CHINA MAINLAND,93.92,98.64,43.42,85.16,70.43,57.06,448.63
141,Purdue University,USA,92.89,96.14,45.86,82.76,66.19,64.39,448.22
142,University of Adelaide,AUSTRALIA,84.88,98.47,42.81,84.38,71.71,65.96,448.21
143,Michigan State University,USA,92.02,96.46,45.63,83.07,66.63,64.31,448.12
144,University of Glasgow,SCOTLAND,83.21,97.37,43.84,84.13,72.04,67.53,448.11
145,Princeton University,USA,83.18,99.45,42.3,84.7,73.16,62.85,445.65
146,Purdue University West Lafayette Campus,USA,92.19,95.69,45.54,82.34,65.91,63.98,445.65
147,University of Leeds,ENGLAND,87.0,95.56,44.54,82.16,67.35,68.41,445.02
148,Australian National University,AUSTRALIA,84.02,96.38,43.06,83.35,69.97,67.36,444.14
149,Beihang University,CHINA MAINLAND,94.04,94.77,45.33,83.64,66.76,59.5,444.04
150,Zhengzhou University,CHINA MAINLAND,103.31,94.05,43.27,82.28,66.24,54.7,443.83
151,University of Colorado Boulder,USA,87.01,98.95,43.5,82.6,69.14,62.55,443.76
